	Movie_ID	Title	Year	Genre	Genre_Combined
0	34759	Aaghaaz 	2000	Thriller	Thriller
1	34760	Aaj Ka Ravan	2000	Drama	Drama
2	34761	Anjaane	2000	Romance	Romance
3	34762	Anokha Moti	2000	Family	Family
4	34763	Apradhi Kaun	2000	Thriller	Thriller
5	34764	Astitva	2000	Drama, Social	Drama Social
6	34765	Baaghi	2000	Action	Action
7	34766	Badal	2000	Action, Drama	Action Drama
8	34767	Bas Yaari Rakho	2000	Comedy, Drama	Comedy Drama
9	34768	Bawandar	2000	Drama	Drama
10	34769	Beti No.1	2000	Comedy	Comedy
11	34770	Bhai Thakur	2000	Action	Action
12	34771	Bichhoo	2000	Action	Action
13	34772	Billa No. 786	2000	Action	Action
14	34773	Bulandi	2000	Drama	Drama
15	34774	Chal Mere Bhai	2000	Comedy	Comedy
16	34775	Champion	2000	Action, Drama	Action Drama
17	34776	Dahshat	2000	Horror	Horror
18	34777	Deewane	2000	Action, Romance	Action Romance
19	34778	Dhai Akshar Prem Ke	2000	Romance, Drama	Romance Drama
20	34779	Dhadkan	2000	Romance, Drama	Romance Drama
21	34780	Dil Ki Dhadkan	2000	Drama, Romance	Drama Romance
22	34781	Dil Pe Mat Le Yaar	2000	Drama	Drama
23	34782	Dr. Babasaheb Ambedkar	2000	Biography, History	Biography History
24	34783	Dr Mukta	2000	N/A	N/A
25	34784	Dulhan Hum Le Jayenge	2000	Comedy, Romance	Comedy Romance
26	34785	Fiza	2000	Drama, Family, Thriller	Drama Family Thriller
27	34786	Gaja Gamini	2000	Drama	Drama
28	34787	Gang	2000	Crime	Crime
29	34788	Ghaath	2000	Drama	Drama
30	34789	Hadh Kar Di Aapne	2000	Comedy, Romance	Comedy Romance
31	34790	Hamara Dil Aapke Paas Hai	2000	Drama	Drama
32	34791	Har Dil Jo Pyar Karega	2000	Comedy, Drama, Romance	Comedy Drama Romance
33	34792	Hari-Bhari	2000	Drama, Family	Drama Family
34	34793	Hera Pheri	2000	Comedy	Comedy
35	34794	Hey Ram	2000	Drama	Drama
36	34795	Hum To Mohabbat Karega	2000	Action, Romance	Action Romance
37	34796	Jallad No. 1	2000	Drama	Drama
38	34797	Jis Desh Mein Ganga Rehta Hain	2000	Drama	Drama
39	34798	Joru Ka Ghulam	2000	Drama	Drama
40	34799	Josh	2000	Action, Romance	Action Romance
41	34800	Jung	2000	Drama	Drama
42	34801	Jungle	2000	Romance	Romance
43	34802	Kabrastan	2000	Horror	Horror
44	34803	Kahin Pyaar Na Ho Jaaye	2000	Comedy, romance	Comedy romance
45	34804	Kaho Naa... Pyaar Hai	2000	Romance, Drama, Musical	Romance Drama Musical
46	34805	Kairee	2000	Drama	Drama
47	34806	Karobaar: The Business of Love	2000	Drama	Drama
48	34807	Kharidaar	2000	Drama	Drama
49	34808	Khauff	2000	Drama	Drama
50	34809	Khiladi 420	2000	Action, romance	Action romance
51	34810	Krodh	2000	Action	Action
52	34811	Kunwara	2000	Comedy	Comedy
53	34812	Kurukshetra	2000	Action, romance	Action romance
54	34813	Kya Kehna	2000	Romance, drama	Romance drama
55	34814	Le Chal Apne Sang	2000	Romance	Romance
56	34815	Lekroo	2000	Drama	Drama
57	34816	Mela	2000	Drama	Drama
58	34817	Meri Jung Ka Elaan	2000	Drama	Drama
59	34818	Mission Kashmir	2000	Drama, War, Thriller	Drama War Thriller
60	34819	Mohabbatein	2000	Drama, Romance, Musical, Family	Drama Romance Musical Family
61	34820	Nidaan	2000	Drama	Drama
62	34821	Papa the Great	2000	Family	Family
63	34822	Phir Bhi Dil Hai Hindustani	2000	Comedy, Drama, Romance, Musical	Comedy Drama Romance Musical
64	34823	The Prince of Light	2000	Animation, Drama, Adventure, Action	Animation Drama Adventure Action
65	34824	Pukar	2000	Drama	Drama
66	34825	Raja Ko Rani Se Pyar Ho Gaya	2000	Comedy, Musical	Comedy Musical
67	34826	Raju Chacha	2000	Comedy	Comedy
68	34827	Refugee	2000	Drama, Romance	Drama Romance
69	34828	The Revenge: Geeta Mera Naam	2000	Action	Action
70	34829	Saanjh	2000	Drama, Family	Drama Family
71	34830	Second Generation	2000	Drama	Drama
72	34831	Shikaar	2000	Action, Musical, Thriller	Action Musical Thriller
73	34832	Shikari	2000	Thriller, Action, Romance	Thriller Action Romance
74	34833	Snip!	2000	Comedy, Thriller	Comedy Thriller
75	34834	Sultaan	2000	Action, Drama	Action Drama
76	34835	Tapish	2000	Drama	Drama
77	34836	Tarkieb	2000	Suspense, Thriller	Suspense Thriller
78	34837	Tera Jadoo Chal Gayaa	2000	Romance	Romance
79	34838	Tere Liye	2000	Romance	Romance
80	34839	Tune Mera Dil Le Liyaa	2000	Drama, Family, Romance	Drama Family Romance
81	34840	Zindagi Zindabad	2000	Drama	Drama
82	34841	Abhay	2001	"Thriller
"	"Thriller
"
83	34842	Aamdani Atthanni Kharcha Rupaiya	2001	"Family Drama
"	"Family Drama
"
84	34843	Aashiq	2001	"Action Comedy
"	"Action Comedy
"
85	34844	Ajnabee	2001	"Thriller, Suspense, Crime
"	"Thriller Suspense Crime
"
86	34845	Aks	2001	"Thriller, Horror
"	"Thriller Horror
"
87	34846	Albela	2001	"Romance
"	"Romance
"
88	34847	Asoka	2001	"History
"	"History
"
89	34848	Bas Itna Sa Khwaab Hai	2001	"Drama, Romance, Social
"	"Drama Romance Social
"
90	34849	Bengal Tiger	2001	"Action
"	"Action
"
91	34850	Bhairav	2001	"
"	"
"
92	34851	Censor	2001	"
"	"
"
93	34852	Chandni Bar	2001	"Drama
"	"Drama
"
94	34853	Chhupa Rustam: A Musical Thriller	2001	"Thriller
"	"Thriller
"
95	34854	Chori Chori Chupke Chupke	2001	"Drama, Romance, Musical, Social
"	"Drama Romance Musical Social
"
96	34855	Daman	2001	"Drama
"	"Drama
"
97	34856	Dattak	2001	"
"	"
"
98	34857	Deewaanapan	2001	"Drama, Romance
"	"Drama Romance
"
99	34858	Dil Chahta Hai	2001	"Drama, Comedy, Romance, Musical
"	"Drama Comedy Romance Musical
"
100	34859	Dil Ne Phir Yaad Kiya	2001	"Romance
"	"Romance
"
101	34860	Divya Drishti	2001	"
"	"
"
102	34861	Ehsaas: The Feeling	2001	"Drama
"	"Drama
"
103	34862	Ek Rishtaa: The Bond of Love	2001	"Family Drama
"	"Family Drama
"
104	34863	Farz	2001	"Action, Romance
"	"Action Romance
"
105	34864	Gadar: Ek Prem Katha	2001	"Drama, War, Romance, Action
"	"Drama War Romance Action
"
106	34865	Grahan	2001	"Romance
"	"Romance
"
107	34866	Hadh: Life on the Edge of Death	2001	"
"	"
"
108	34867	Hum Ho Gaye Aapke	2001	"Romance
"	"Romance
"
109	34868	Indian	2001	"Action
"	"Action
"
110	34869	Ittefaq	2001	"Action, Drama, Thriller
"	"Action Drama Thriller
"
111	34870	Jodi No.1	2001	"Comedy
"	"Comedy
"
112	34871	Kabhi Khushi Kabhie Gham...	2001	"Drama, Romance, Family
"	"Drama Romance Family
"
113	34872	Kasam	2001	"Action
"	"Action
"
114	34873	Kasoor	2001	"Thriller
"	"Thriller
"
115	34874	Kuch Khatti Kuch Meethi	2001	"Comedy, Drama
"	"Comedy Drama
"
116	34875	Kyo Kii Main Jhuth Nahin Bolta	2001	"Comedy, Romance
"	"Comedy Romance
"
117	34876	Lagaan: Once Upon a Time in India	2001	"Drama, Musical, Social
"	"Drama Musical Social
"
118	34877	Lajja	2001	"Drama, Romance, Musical, Crime
"	"Drama Romance Musical Crime
"
119	34878	Love Ke Liye Kuchh Bhi Karega	2001	"Comedy
"	"Comedy
"
120	34879	Maya	2001	"
"	"
"
121	34880	Mitti	2001	"
"	"
"
122	34881	Moksha	2001	"Drama
"	"Drama
"
123	34882	Mujhe Kucch Kehna Hai	2001	"Comedy
"	"Comedy
"
124	34883	Mujhe Meri Biwi Se Bachaao	2001	"Comedy, Family
"	"Comedy Family
"
125	34884	Nayak	2001	"Drama
"	"Drama
"
126	34885	Officer	2001	"Action
"	"Action
"
127	34886	One 2 Ka 4	2001	"Action, Romance
"	"Action Romance
"
128	34887	Paagalpan	2001	"Romance
"	"Romance
"
129	34888	Pyaar Ishq Aur Mohabbat	2001	"Romance
"	"Romance
"
130	34889	Pyaar Tune Kya Kiya	2001	"Drama, Romance, Thriller
"	"Drama Romance Thriller
"
131	34890	Pyaar Zindagi Hai	2001	"
"	"
"
132	34891	Rahul	2001	"Drama
"	"Drama
"
133	34892	Rehnaa Hai Terre Dil Mein	2001	"Romance
"	"Romance
"
134	34893	Shirdi Sai Baba	2001	"
"	"
"
135	34894	Style	2001	"Romance
"	"Romance
"
136	34895	Tamboo Mein Bamoo	2001	"
"	"
"
137	34896	Tera Mera Saath Rahen	2001	"Drama
"	"Drama
"
138	34897	Tum Bin	2001	"Romance
"	"Romance
"
139	34898	Veer Savarkar	2001	"
"	"
"
140	34899	Yaadein	2001	"Romance, Drama
"	"Romance Drama
"
141	34900	Yeh Raaste Hain Pyaar Ke	2001	"Drama
"	"Drama
"
142	34901	Yeh Teraa Ghar Yeh Meraa Ghar	2001	"Drama
"	"Drama
"
143	34902	Yeh Zindagi Ka Safar	2001	"
"	"
"
144	34903	Zubeidaa	2001	"Drama
"	"Drama
"
145	34904	16-Dec	2002	"Action
"	"Action
"
146	34905	23rd March 1931: Shaheed	2002	"Historical Drama
"	"Historical Drama
"
147	34906	Aankhen	2002	"Thriller, Action
"	"Thriller Action
"
148	34907	Aap Mujhe Achche Lagne Lage	2002	"Romance, Drama
"	"Romance Drama
"
149	34908	Ab Ke Baras	2002	"Romance, Drama
"	"Romance Drama
"
150	34909	Agni Varsha	2002	"Historical
"	"Historical
"
151	34910	Akhiyon Se Goli Maare	2002	"Comedy
"	"Comedy
"
152	34911	Annarth	2002	"Action, Thriller
"	"Action Thriller
"
153	34912	Ansh: The Deadly Part	2002	"Action, Thriller
"	"Action Thriller
"
154	34913	Awara Paagal Deewana	2002	"Action, Comedy
"	"Action Comedy
"
155	34914	Baaja	2002	"Children's
"	"Children's
"
156	34915	Be-Lagaam	2002	"Action
"	"Action
"
157	34916	Badhaai Ho Badhaai	2002	"Comedy, Drama
"	"Comedy Drama
"
158	34917	Bollywood Queen	2002	"
"	"
"
159	34918	Bomb the System	2002	"
"	"
"
160	34919	Chalo Ishq Ladaaye	2002	"Comedy
"	"Comedy
"
161	34920	Chor Machaaye Shor	2002	"Comedy, Romance, Crime
"	"Comedy Romance Crime
"
162	34921	Company	2002	"Crime, Drama
"	"Crime Drama
"
163	34922	Deewangee	2002	"Thriller
"	"Thriller
"
164	34923	Desh Devi	2002	"
"	"
"
165	34924	Devdas	2002	"Romance, Drama, Musical, Historical
"	"Romance Drama Musical Historical
"
166	34925	Dil Hai Tumhaara	2002	"Family, Romance, Drama
"	"Family Romance Drama
"
167	34926	Dil Vil Pyar Vyar	2002	"Romance, Drama
"	"Romance Drama
"
168	34927	Ek Chhotisi Love Story	2002	"Erotic
"	"Erotic
"
169	34928	Encounter: The Killing	2002	"
"	"
"
170	34929	Filhaal	2002	"Drama
"	"Drama
"
171	34930	Ghaav: The Wound	2002	"
"	"
"
172	34931	Gunaah	2002	"Thriller, Romance
"	"Thriller Romance
"
173	34932	Haan Maine Bhi Pyaar Kiya	2002	"Drama, Romance
"	"Drama Romance
"
174	34933	Hathyar	2002	"Drama
"	"Drama
"
175	34934	Hum Kisise Kum Nahin	2002	"Action, Comedy
"	"Action Comedy
"
176	34935	Hum Pyar Tumhi Se Kar Baithe	2002	"Romance
"	"Romance
"
177	34936	Hum Tumhare Hain Sanam	2002	"Drama, Romance
"	"Drama Romance
"
178	34937	Humraaz	2002	"Thriller, Romance, Musical
"	"Thriller Romance Musical
"
179	34938	Jaani Dushman: Ek Anokhi Kahani	2002	"Fantasy
"	"Fantasy
"
180	34939	Jang Aur Aman	2002	"
"	"
"
181	34940	Jeena Sirf Merre Liye	2002	"Romance
"	"Romance
"
182	34941	Kaante	2002	"Action, Thriller
"	"Action Thriller
"
183	34942	Kabhie Tum Kabhie Hum	2002	"
"	"
"
184	34943	Karz: The Burden of Truth	2002	"Action, Thriller
"	"Action Thriller
"
185	34944	Kehtaa Hai Dil Baar Baar	2002	"
"	"
"
186	34945	Kitne Door Kitne Paas	2002	"Romance, Drama, Comedy
"	"Romance Drama Comedy
"
187	34946	Koi Mere Dil Se Poochhe	2002	"Drama, Romance, Social
"	"Drama Romance Social
"
188	34947	Kranti	2002	"
"	"
"
189	34948	Kuch Tum Kaho Kuch Hum Kahein	2002	"Romance
"	"Romance
"
190	34949	Kya Yehi Pyaar Hai	2002	"
"	"
"
191	34950	Kyaa Dil Ne Kahaa	2002	"Romance
"	"Romance
"
192	34951	Lal Salaam	2002	"
"	"
"
193	34952	Maa Tujhhe Salaam	2002	"Drama
"	"Drama
"
194	34953	Maine Dil Tujhko Diya	2002	"Action, Romance
"	"Action Romance
"
195	34954	Makdee	2002	"
"	"
"
196	34955	Maseeha	2002	"Action
"	"Action
"
197	34956	Mere Yaar Ki Shaadi Hai	2002	"Romance
"	"Romance
"
198	34957	Mitr, My Friend	2002	"Drama
"	"Drama
"
199	34958	Mohabbat Ho Gayi Hai Tumse	2002	"
"	"
"
200	34959	Mujhse Dosti Karoge!	2002	"Romance, Drama, Comedy, Musical
"	"Romance Drama Comedy Musical
"
201	34960	Mulaqaat	2002	"
"	"
"
202	34961	Na Tum Jaano Na Hum	2002	"Romance, Drama
"	"Romance Drama
"
203	34962	Nishad	2002	"
"	"
"
204	34963	Om Jai Jagadish	2002	"Family, Drama, Social
"	"Family Drama Social
"
205	34964	Pitaah	2002	"
"	"
"
206	34965	Pyaar Diwana Hota Hai	2002	"Romance
"	"Romance
"
207	34966	Pyar Ki Dhun	2002	"
"	"
"
208	34967	Pyaasa	2002	"Action, Crime
"	"Action Crime
"
209	34968	Raaz	2002	"Horror, Thriller, Romance, Musical
"	"Horror Thriller Romance Musical
"
210	34969	Rishtey	2002	"Drama, Family
"	"Drama Family
"
211	34970	Road	2002	"Thriller
"	"Thriller
"
212	34971	Saathiya	2002	"Drama, Romance, Social, Musical
"	"Drama Romance Social Musical
"
213	34972	Shaheed-E-Azam	2002	"Historical, Drama
"	"Historical Drama
"
214	34973	Shakti - The Power	2002	"Drama
"	"Drama
"
215	34974	Shararat	2002	"Comedy, Drama
"	"Comedy Drama
"
216	34975	Soch	2002	"
"	"
"
217	34976	Sur: The Melody of Life	2002	"Musical
"	"Musical
"
218	34977	The Legend of Bhagat Singh	2002	"Historical, Drama
"	"Historical Drama
"
219	34978	Tumko Na Bhool Paayenge	2002	"Drama
"	"Drama
"
220	34979	Tum Se Achcha Kaun Hai	2002	"
"	"
"
221	34980	Waah! Tera Kya Kehna	2002	"
"	"
"
222	34981	Yeh Dil Aashiqanaa	2002	"
"	"
"
223	34982	Yeh Hai Jalwa	2002	"Comedy
"	"Comedy
"
224	34983	Yeh Kaisi Mohabbat	2002	"
"	"
"
225	34984	Yeh Kya Ho Raha Hai?	2002	"Comedy, Romance
"	"Comedy Romance
"
226	34985	Yeh Mohabbat Hai	2002	"
"	"
"
227	34986	Zindagi Khoobsoorat Hai	2002	"
"	"
"
228	34987	3 Deewarein	2003	"Drama
"	"Drama
"
229	34988	88 Antop Hill	2003	"Thriller
"	"Thriller
"
230	34989	Aaj Ka Andha Kanoon	2003	"
"	"
"
231	34990	Aanch	2003	"
"	"
"
232	34991	Aapko Pehle Bhi Kahin Dekha Hai	2003	"Romance
"	"Romance
"
233	34992	Aisaa Kyon	2003	"
"	"
"
234	34993	Andaaz	2003	"Romance
"	"Romance
"
235	34994	Armaan	2003	"Drama, Family
"	"Drama Family
"
236	34995	Baap Ka Baap	2003	"
"	"
"
237	34996	Baaz: A Bird in Danger	2003	"Thriller
"	"Thriller
"
238	34997	Baghban	2003	"Drama, Family
"	"Drama Family
"
239	34998	Bas Yun Hi	2003	"Drama
"	"Drama
"
240	34999	Basti	2003	"Action
"	"Action
"
241	35000	Bhoot	2003	"Horror
"	"Horror
"
242	35001	Boom	2003	"Thriller
"	"Thriller
"
243	35002	Butterfly	2003	"
"	"
"
244	35003	The Bypass	2003	"
"	"
"
245	35004	Calcutta Mail	2003	"Drama
"	"Drama
"
246	35005	Chalte Chalte	2003	"Drama, Romance, Comedy, Musical
"	"Drama Romance Comedy Musical
"
247	35006	Chori Chori	2003	"Romance
"	"Romance
"
248	35007	Chupke Se	2003	"
"	"
"
249	35008	Chura Liyaa Hai Tumne	2003	"Action, Drama, Romance, Thriller
"	"Action Drama Romance Thriller
"
250	35009	Dabdaba	2003	"
"	"
"
251	35010	Danav	2003	"
"	"
"
252	35011	Darna Mana Hai	2003	"Horror, Thriller
"	"Horror Thriller
"
253	35012	Dhoop	2003	"
"	"
"
254	35013	Dhund	2003	"
"	"
"
255	35014	Dil Ka Rishta	2003	"Drama, Romance
"	"Drama Romance
"
256	35015	Dil Pardesi Ho Gayaa	2003	"Romance
"	"Romance
"
257	35016	Dum	2003	"Action, Drama, Romance
"	"Action Drama Romance
"
258	35017	Ek Alag Mausam	2003	"
"	"
"
259	35018	Ek Aur Ek Gyarah	2003	"Comedy
"	"Comedy
"
260	35019	Ek Din 24 Ghante	2003	"
"	"
"
261	35020	Escape from Taliban	2003	"Drama
"	"Drama
"
262	35021	Final Solution	2003	"
"	"
"
263	35022	Footpath	2003	"Drama
"	"Drama
"
264	35023	Fun2shh... Dudes in the 10th Century	2003	"
"	"
"
265	35024	Gangaajal	2003	"Drama, Social
"	"Drama Social
"
266	35025	Green Card Fever	2003	"Drama
"	"Drama
"
267	35026	Haasil	2003	"Drama
"	"Drama
"
268	35027	Hawa	2003	"Horror
"	"Horror
"
269	35028	Hawayein	2003	"
"	"
"
270	35029	The Hero: Love Story of a Spy	2003	"Drama, Action, Thriller
"	"Drama Action Thriller
"
271	35030	Humein Tumse Pyar Ho Gaya Chupke Chupke	2003	"
"	"
"
272	35031	Hungama	2003	"Comedy
"	"Comedy
"
273	35032	Indian Babu	2003	"
"	"
"
274	35033	Inteha	2003	"Drama, Thriller
"	"Drama Thriller
"
275	35034	Ishq Vishk	2003	"Romance
"	"Romance
"
276	35035	Jaal: The Trap	2003	"Action, Romance
"	"Action Romance
"
277	35036	Jajantaram Mamantaram	2003	"
"	"
"
278	35037	Janasheen	2003	"Thriller
"	"Thriller
"
279	35038	Jhankaar Beats	2003	"Drama, Musical
"	"Drama Musical
"
280	35039	Jism	2003	"Drama, Romance, Thriller
"	"Drama Romance Thriller
"
281	35040	Jodi Kya Banayi Wah Wah Ramji	2003	"
"	"
"
282	35041	Joggers Park	2003	"
"	"
"
283	35042	Kaash... Hamara Dil Pagal Na Hota	2003	"
"	"
"
284	35043	Kagaar: Life on the Edge	2003	"
"	"
"
285	35044	Kahan Ho Tum	2003	"
"	"
"
286	35045	Kaise Kahoon Ke... Pyaar Hai	2003	"
"	"
"
287	35046	Kal Ho Naa Ho	2003	"Drama, Romance, Comedy, Family, Musical, Social
"	"Drama Romance Comedy Family Musical Social
"
288	35047	Kash Aap Hamare Hote	2003	"Romance
"	"Romance
"
289	35048	Kaya Poochhe Maya Se	2003	"
"	"
"
290	35049	Khanjar: The Knife	2003	"Action
"	"Action
"
291	35050	Khel  No Ordinary Game	2003	"Thriller
"	"Thriller
"
292	35051	Khushi	2003	"Romance
"	"Romance
"
293	35052	Khwahish	2003	"Drama
"	"Drama
"
294	35053	Koi... Mil Gaya	2003	"Romance, Fantasy, Musical
"	"Romance Fantasy Musical
"
295	35054	Kucch To Hai	2003	"Thriller
"	"Thriller
"
296	35055	Kuch Naa Kaho	2003	"Drama, Romance, Musical
"	"Drama Romance Musical
"
297	35056	Kyon?	2003	"
"	"
"
298	35057	Larger Than Life	2003	"
"	"
"
299	35058	LOC: Kargil	2003	"War, Drama, Historical
"	"War Drama Historical
"
300	35059	Love at Times Square	2003	"
"	"
"
301	35060	Maa Santoshi Maa	2003	"
"	"
"
302	35061	Main Madhuri Dixit Banna Chahti Hoon	2003	"Comedy
"	"Comedy
"
303	35062	Main Prem Ki Diwani Hoon	2003	"Romance, Drama, Comedy
"	"Romance Drama Comedy
"
304	35063	Market	2003	"
"	"
"
305	35064	Matrubhoomi	2003	"Drama
"	"Drama
"
306	35065	Miss India: The Mystery	2003	"
"	"
"
307	35066	Mudda: The Issue	2003	"
"	"
"
308	35067	Mumbai Matinee	2003	"
"	"
"
309	35068	Mumbai Se Aaya Mera Dost	2003	"Drama
"	"Drama
"
310	35069	Munna Bhai M.B.B.S.	2003	"Comedy, Social, Musical
"	"Comedy Social Musical
"
311	35070	Naag Lok	2003	"
"	"
"
312	35071	Nayee Padosan	2003	"
"	"
"
313	35072	October	2003	"
"	"
"
314	35073	Om	2003	"
"	"
"
315	35074	Oops!	2003	"
"	"
"
316	35075	Out of Control	2003	"Comedy, Romance
"	"Comedy Romance
"
317	35076	Paanch	2003	"
"	"
"
318	35077	Parwana	2003	"Action, Drama, Thriller
"	"Action Drama Thriller
"
319	35078	Patth	2003	"
"	"
"
320	35079	Pehli Nazar Ka Pehla Pyaar: Love at First Sight	2003	"
"	"
"
321	35080	Pinjar	2003	"Drama, Social
"	"Drama Social
"
322	35081	The Pink Mirror	2003	"
"	"
"
323	35082	Praan Jaye Par Shaan Na Jaye	2003	"Comedy
"	"Comedy
"
324	35083	Qayamat: City Under Threat	2003	"Thriller
"	"Thriller
"
325	35084	Raghu More: Bachelor of Hearts	2003	"
"	"
"
326	35085	Raghu Romeo	2003	"
"	"
"
327	35086	Raja Bhaiya	2003	"
"	"
"
328	35087	Rasikan Re	2003	"
"	"
"
329	35088	Right Here, Right Now	2003	"
"	"
"
330	35089	Rules: Pyaar Ka Superhit Formula	2003	"
"	"
"
331	35090	Saaya	2003	"Drama
"	"Drama
"
332	35091	Sala Bandar!	2003	"
"	"
"
333	35092	Samay: When Time Strikes	2003	"Thriller
"	"Thriller
"
334	35093	Sanatta: The Silence	2003	"
"	"
"
335	35094	Sandhya	2003	"
"	"
"
336	35095	Satta	2003	"Drama, Social
"	"Drama Social
"
337	35096	Satyaghath: Crime Never Pays	2003	"
"	"
"
338	35097	Shanti	2003	"
"	"
"
339	35098	Sssshhh...	2003	"
"	"
"
340	35099	Stumped	2003	"
"	"
"
341	35100	Supari	2003	"
"	"
"
342	35101	Surya	2003	"
"	"
"
343	35102	Tada	2003	"
"	"
"
344	35103	Taj Mahal: A Monument of Love	2003	"
"	"
"
345	35104	Talaash: The Hunt Begins...	2003	"Thriller
"	"Thriller
"
346	35105	Tareekh	2003	"
"	"
"
347	35106	Tehzeeb	2003	"
"	"
"
348	35107	Tere Naam	2003	"Drama, Romance
"	"Drama Romance
"
349	35108	Tu Bal Bramhachari Main Hoon Kanya Kunwari	2003	"
"	"
"
350	35109	Tujhe Meri Kasam	2003	"Romance
"	"Romance
"
351	35110	Tumse Milke Wrong Number	2003	"
"	"
"
352	35111	Valentine Days	2003	"
"	"
"
353	35112	Waisa Bhi Hota Hai Part II	2003	"
"	"
"
354	35113	Xcuse Me	2003	"Comedy
"	"Comedy
"
355	35114	Yeh Dil	2003	"
"	"
"
356	35115	Zameen	2003	"Thriller
"	"Thriller
"
357	35116	Aabra Ka Daabra	2004	"Fantasy
"	"Fantasy
"
358	35117	Aan: Men at Work	2004	"Action
"	"Action
"
359	35118	Ab... Bas!	2004	"Adult
"	"Adult
"
360	35119	Ab Tumhare Hawale Watan Saathiyo	2004	"War, Drama
"	"War Drama
"
361	35120	Aetbaar	2004	"Thriller
"	"Thriller
"
362	35121	Agnipankh	2004	"
"	"
"
363	35122	Aitraaz	2004	"Drama, Romance, Thriller
"	"Drama Romance Thriller
"
364	35123	Asambhav	2004	"Mystery, Thriller
"	"Mystery Thriller
"
365	35124	Banana Brothers	2004	"Comedy
"	"Comedy
"
366	35125	Bardaasht	2004	"Action, Drama, Thriller
"	"Action Drama Thriller
"
367	35126	Chameli	2004	"Drama
"	"Drama
"
368	35127	Chand Bujh Gaya	2004	"Romance
"	"Romance
"
369	35128	Charas	2004	"Action
"	"Action
"
370	35129	Deewaar	2004	"Drama
"	"Drama
"
371	35130	Dev	2004	"Drama
"	"Drama
"
372	35131	Dhoom	2004	"Thriller, Action
"	"Thriller Action
"
373	35132	Dil Bechara Pyaar Ka Maara	2004	"Comedy
"	"Comedy
"
374	35133	Dil Maange More	2004	"Romance, Comedy
"	"Romance Comedy
"
375	35134	Dil Ne Jise Apna Kahaa	2004	"Drama, Romance
"	"Drama Romance
"
376	35135	Dobara	2004	"Drama
"	"Drama
"
377	35136	Dukaan	2004	"Adult Romance
"	"Adult Romance
"
378	35137	Ek Se Badhkar Ek	2004	"Comedy
"	"Comedy
"
379	35138	Ek Hasina Thi	2004	"Thriller, Drama
"	"Thriller Drama
"
380	35139	Fida	2004	"Drama, Romance, Thriller
"	"Drama Romance Thriller
"
381	35140	Garv	2004	"Drama
"	"Drama
"
382	35141	Gayab	2004	"Fantasy, Thriller
"	"Fantasy Thriller
"
383	35142	Girlfriend	2004	"Drama, Romance
"	"Drama Romance
"
384	35143	Hatya	2004	"
"	"
"
385	35144	Hava Aney Dey	2004	"Drama
"	"Drama
"
386	35145	Hawas	2004	"Erotic Romance
"	"Erotic Romance
"
387	35146	Hulchul	2004	"Comedy, Drama, Romance, Family
"	"Comedy Drama Romance Family
"
388	35147	Hum Tum	2004	"Comedy, Romance, Drama, Musical
"	"Comedy Romance Drama Musical
"
389	35148	Hyderabad Blues 2	2004	"Drama
"	"Drama
"
390	35149	I Proud to Be an Indian	2004	"Action
"	"Action
"
391	35150	Insaaf: The Justice	2004	"Action
"	"Action
"
392	35151	Inteqam: The Perfect Game	2004	"Action
"	"Action
"
393	35152	Ishq Hai Tumse	2004	"Drama
"	"Drama
"
394	35153	Julie	2004	"Adult Drama
"	"Adult Drama
"
395	35154	Kaun Hai Jo Sapno Mein Aaya	2004	"Romance
"	"Romance
"
396	35155	Kaya Taran	2004	"Drama
"	"Drama
"
397	35156	Khakee	2004	"Action, Thriller
"	"Action Thriller
"
398	35157	Khamosh Pani	2004	"Drama
"	"Drama
"
399	35158	King of Bollywood	2004	"Comedy
"	"Comedy
"
400	35159	Kis Kis Ki Kismat	2004	"Comedy
"	"Comedy
"
401	35160	Kismat	2004	"Thriller
"	"Thriller
"
402	35161	Kiss Kis Ko	2004	"Adult Comedy
"	"Adult Comedy
"
403	35162	Krishna Cottage	2004	"Thriller
"	"Thriller
"
404	35163	Kyun! Ho Gaya Na...	2004	"Romance, Drama, Comedy
"	"Romance Drama Comedy
"
405	35164	Lakeer  Forbidden Lines	2004	"Action, Drama, Romance
"	"Action Drama Romance
"
406	35165	Lakshya	2004	"War, Drama, Action, Romance
"	"War Drama Action Romance
"
407	35166	Let's Enjoy	2004	"Adult Thriller
"	"Adult Thriller
"
408	35167	Madhoshi	2004	"Drama, Romance, Thriller
"	"Drama Romance Thriller
"
409	35168	Main Hoon Na	2004	"Action, Musical, Drama, Comedy
"	"Action Musical Drama Comedy
"
410	35169	Maqbool	2004	"Mystery, Drama
"	"Mystery Drama
"
411	35170	Masti	2004	"Comedy
"	"Comedy
"
412	35171	Meenaxi: A Tale of Three Cities	2004	"Romance, Musical Drama
"	"Romance Musical Drama
"
413	35172	Meri Biwi Ka Jawaab Nahin	2004	"Action, Comedy, Romance
"	"Action Comedy Romance
"
414	35173	Mughal-e-Azam (Colorized Version)	2004	"Drama
"	"Drama
"
415	35174	Mujhse Shaadi Karogi	2004	"Comedy, Romance, Musical
"	"Comedy Romance Musical
"
416	35175	Murder	2004	"Thriller, Romance
"	"Thriller Romance
"
417	35176	Musafir	2004	"Thriller
"	"Thriller
"
418	35177	Muskaan	2004	"Romance, Drama
"	"Romance Drama
"
419	35178	Naach	2004	"Drama
"	"Drama
"
